Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,count
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Andrew M. Cuomo,Adrienne E. Adams,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Andrew M. Cuomo,Brad Lander,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Brad Lander,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Scott M. Stringer,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Scott M. Stringer,Michael Blake,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Scott M. Stringer,Zohran Kwame Mamdani,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,Write-in,skipped,1
Zellnor Myrie,Whitney R. Tilson,Paperboy Love Prince,skipped,skipped,2
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Adrienne E. Adams,Andrew M. Cuomo,10
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Adrienne E. Adams,Brad Lander,5
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Adrienne E. Adams,Zohran Kwame Mamdani,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Andrew M. Cuomo,Brad Lander,4
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Andrew M. Cuomo,skipped,6
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,Adrienne E. Adams,8
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,Andrew M. Cuomo,20
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,Jessica Ramos,3
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,Selma K. Bartholomew,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,Write-in,2
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,Zohran Kwame Mamdani,2
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Brad Lander,skipped,3
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Michael Blake,Write-in,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Michael Blake,skipped,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,Selma K. Bartholomew,skipped,1
Zellnor Myrie,Whitney R. Tilson,Scott M. Stringer,skipped,skipped,3
Zellnor Myrie,Whitney R. Tilson,Selma K. Bartholomew,Andrew M. Cuomo,Zohran Kwame Mamdani,1
Zellnor Myrie,Whitney R. Tilson,Selma K. Bartholomew,Brad Lander,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Selma K. Bartholomew,skipped,skipped,1
Zellnor Myrie,Whitney R. Tilson,Write-in,Brad Lander,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Write-in,skipped,skipped,1
Zellnor Myrie,Whitney R. Tilson,Zellnor Myrie,Whitney R. Tilson,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Zellnor Myrie,skipped,Adrienne E. Adams,1
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,1
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,1
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,1
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,3
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,Jessica Ramos,Andrew M. Cuomo,2
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,Selma K. Bartholomew,skipped,1
Zellnor Myrie,Whitney R. Tilson,Zohran Kwame Mamdani,skipped,skipped,2
Zellnor Myrie,Whitney R. Tilson,skipped,skipped,skipped,15
Zellnor Myrie,Write-in,Andrew M. Cuomo,Brad Lander,Adrienne E. Adams,1
Zellnor Myrie,Write-in,Andrew M. Cuomo,skipped,skipped,1
Zellnor Myrie,Write-in,Brad Lander,Paperboy Love Prince,Zohran Kwame Mamdani,1
Zellnor Myrie,Write-in,Jessica Ramos,Zohran Kwame Mamdani,skipped,1
Zellnor Myrie,Write-in,Michael Blake,Andrew M. Cuomo,Brad Lander,1
Zellnor Myrie,Write-in,Michael Blake,Whitney R. Tilson,skipped,1
Zellnor Myrie,Write-in,Scott M. Stringer,Brad Lander,Zohran Kwame Mamdani,1
Zellnor Myrie,Write-in,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,1
Zellnor Myrie,Write-in,Zohran Kwame Mamdani,Brad Lander,skipped,1
Zellnor Myrie,Write-in,skipped,skipped,skipped,4
Zellnor Myrie,Zellnor Myrie,Adrienne E. Adams,Adrienne E. Adams,Brad Lander,1
Zellnor Myrie,Zellnor Myrie,Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,1
Zellnor Myrie,Zellnor Myrie,Andrew M. Cuomo,Michael Blake,Michael Blake,1
Zellnor Myrie,Zellnor Myrie,Andrew M. Cuomo,Zellnor Myrie,Andrew M. Cuomo,1
Zellnor Myrie,Zellnor Myrie,Scott M. Stringer,Scott M. Stringer,Zohran Kwame Mamdani,1
Zellnor Myrie,Zellnor Myrie,Whitney R. Tilson,Michael Blake,Paperboy Love Prince,1
Zellnor Myrie,Zellnor Myrie,Whitney R. Tilson,Whitney R. Tilson,Whitney R. Tilson,1
Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Adrienne E. Adams,skipped,1
Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Andrew M. Cuomo,Paperboy Love Prince,1
Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Andrew M. Cuomo,1
Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,23
Zellnor Myrie,Zellnor Myrie,Zellnor Myrie,Zohran Kwame Mamdani,Zellnor Myrie,1
Zellnor Myrie,Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Write-in,1
Zellnor Myrie,Zellnor Myrie,skipped,skipped,Adrienne E. Adams,1
Zellnor Myrie,Zellnor Myrie,skipped,skipped,skipped,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Brad Lander,7
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Jessica Ramos,4
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Michael Blake,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Paperboy Love Prince,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Scott M. Stringer,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Whitney R. Tilson,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,Zellnor Myrie,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Andrew M. Cuomo,skipped,7
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Andrew M. Cuomo,14
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Jessica Ramos,15
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Michael Blake,20
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Paperboy Love Prince,6
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Scott M. Stringer,44
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Selma K. Bartholomew,4
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Whitney R. Tilson,4
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,Write-in,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Brad Lander,skipped,26
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Andrew M. Cuomo,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Brad Lander,7
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Michael Blake,6
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Paperboy Love Prince,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Scott M. Stringer,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Selma K. Bartholomew,4
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,Whitney R. Tilson,4
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Jessica Ramos,skipped,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Andrew M. Cuomo,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Brad Lander,20
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Jessica Ramos,6
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Paperboy Love Prince,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Scott M. Stringer,8
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Selma K. Bartholomew,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Whitney R. Tilson,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,Write-in,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Michael Blake,skipped,5
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Paperboy Love Prince,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Paperboy Love Prince,Brad Lander,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Paperboy Love Prince,Michael Blake,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Paperboy Love Prince,Scott M. Stringer,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Paperboy Love Prince,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Paperboy Love Prince,skipped,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Andrew M. Cuomo,5
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Brad Lander,12
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Jessica Ramos,6
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Michael Blake,4
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Paperboy Love Prince,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Selma K. Bartholomew,3
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,Whitney R. Tilson,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Scott M. Stringer,skipped,6
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Selma K. Bartholomew,Andrew M. Cuomo,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Selma K. Bartholomew,Jessica Ramos,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Selma K. Bartholomew,Michael Blake,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Selma K. Bartholomew,Paperboy Love Prince,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Selma K. Bartholomew,Whitney R. Tilson,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,Jessica Ramos,2
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,Michael Blake,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,Scott M. Stringer,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Whitney R. Tilson,skipped,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,Write-in,skipped,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,skipped,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,skipped,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,skipped,Paperboy Love Prince,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,skipped,Scott M. Stringer,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,skipped,Zohran Kwame Mamdani,1
Zellnor Myrie,Zohran Kwame Mamdani,Adrienne E. Adams,skipped,skipped,41
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,Brad Lander,5
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,Jessica Ramos,6
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,Paperboy Love Prince,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,Scott M. Stringer,5
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,Selma K. Bartholomew,3
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Adrienne E. Adams,skipped,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Andrew M. Cuomo,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Andrew M. Cuomo,Zellnor Myrie,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,Adrienne E. Adams,4
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,Jessica Ramos,3
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,Michael Blake,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,Paperboy Love Prince,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,Scott M. Stringer,7
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,Whitney R. Tilson,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Brad Lander,skipped,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,Adrienne E. Adams,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,Michael Blake,3
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,Scott M. Stringer,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Jessica Ramos,skipped,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Michael Blake,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Michael Blake,Scott M. Stringer,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Michael Blake,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Paperboy Love Prince,skipped,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,4
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,Brad Lander,2
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,Jessica Ramos,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,Michael Blake,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,Whitney R. Tilson,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Scott M. Stringer,skipped,3
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Selma K. Bartholomew,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Selma K. Bartholomew,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Selma K. Bartholomew,Jessica Ramos,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Selma K. Bartholomew,Michael Blake,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Whitney R. Tilson,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Zellnor Myrie,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Zellnor Myrie,Jessica Ramos,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,Zohran Kwame Mamdani,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Andrew M. Cuomo,skipped,skipped,18
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Andrew M. Cuomo,4
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Jessica Ramos,20
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Michael Blake,102
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Paperboy Love Prince,18
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Scott M. Stringer,87
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Selma K. Bartholomew,9
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Whitney R. Tilson,9
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Write-in,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,Zohran Kwame Mamdani,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Adrienne E. Adams,skipped,77
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,Adrienne E. Adams,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,Jessica Ramos,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,Paperboy Love Prince,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,Scott M. Stringer,4
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Andrew M. Cuomo,skipped,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Adrienne E. Adams,12
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Michael Blake,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Paperboy Love Prince,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Scott M. Stringer,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Whitney R. Tilson,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,Write-in,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Jessica Ramos,skipped,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,Adrienne E. Adams,40
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,Andrew M. Cuomo,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,Jessica Ramos,8
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,Paperboy Love Prince,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,Scott M. Stringer,5
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,Write-in,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Michael Blake,skipped,10
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Paperboy Love Prince,Adrienne E. Adams,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Paperboy Love Prince,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Paperboy Love Prince,Jessica Ramos,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Paperboy Love Prince,Scott M. Stringer,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Paperboy Love Prince,skipped,5
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Adrienne E. Adams,59
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Andrew M. Cuomo,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Jessica Ramos,7
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Michael Blake,7
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Paperboy Love Prince,4
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Selma K. Bartholomew,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Whitney R. Tilson,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Write-in,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,Zellnor Myrie,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Scott M. Stringer,skipped,15
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Selma K. Bartholomew,Adrienne E. Adams,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Selma K. Bartholomew,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Selma K. Bartholomew,Jessica Ramos,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Selma K. Bartholomew,Michael Blake,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Selma K. Bartholomew,Paperboy Love Prince,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Selma K. Bartholomew,skipped,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,Adrienne E. Adams,5
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,Michael Blake,3
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,Scott M. Stringer,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Whitney R. Tilson,skipped,2
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,Zellnor Myrie,Zohran Kwame Mamdani,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,overvote,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Brad Lander,skipped,skipped,68
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Adrienne E. Adams,Brad Lander,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Adrienne E. Adams,Scott M. Stringer,2
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Adrienne E. Adams,skipped,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Andrew M. Cuomo,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Andrew M. Cuomo,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Andrew M. Cuomo,Selma K. Bartholomew,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Andrew M. Cuomo,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Michael Blake,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Paperboy Love Prince,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Scott M. Stringer,5
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Selma K. Bartholomew,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,Write-in,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Brad Lander,skipped,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Michael Blake,Adrienne E. Adams,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Michael Blake,Brad Lander,3
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Michael Blake,Whitney R. Tilson,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Paperboy Love Prince,Andrew M. Cuomo,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Paperboy Love Prince,Brad Lander,1
Zellnor Myrie,Zohran Kwame Mamdani,Jessica Ramos,Scott M. Stringer,Adrienne E. Adams,1
