"precincts","tally_type","ballotID","rank1","rank2","rank3"
"2107/2105","VBM / EV - 400c 2nd Cut",235079,"JEFF ADACHI","DENNIS HERRERA","skipped"
"2107/2105","VBM / EV - 400c 2nd Cut",235080,"DAVID CHIU","BEVAN DUFTY","DENNIS HERRERA"
"2107/2105","VBM / EV - 400c 2nd Cut",235081,"DAVID CHIU","DENNIS HERRERA","JOHN AVALOS"
"2107/2105","VBM / EV - 400c 2nd Cut",235082,"ED LEE","DENNIS HERRERA","JEFF ADACHI"
"2107/2105","VBM / EV - 400c 2nd Cut",235083,"JEFF ADACHI","DENNIS HERRERA","skipped"
"2108/2109","VBM / EV - 400c 2nd Cut",235084,"DENNIS HERRERA","JOHN AVALOS","skipped"
"2111/2106","VBM / EV - 400c 2nd Cut",235085,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2111/2106","VBM / EV - 400c 2nd Cut",235086,"ED LEE","skipped","skipped"
"2111/2106","VBM / EV - 400c 2nd Cut",235087,"JOHN AVALOS","DAVID CHIU","skipped"
"2111/2106","VBM / EV - 400c 2nd Cut",235088,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2111/2106","VBM / EV - 400c 2nd Cut",235089,"ED LEE","skipped","skipped"
"2111/2106","VBM / EV - 400c 2nd Cut",235090,"ED LEE","LELAND YEE","JOANNA REES"
"2111/2106","VBM / EV - 400c 2nd Cut",235091,"JOHN AVALOS","DENNIS HERRERA","TERRY JOAN BAUM"
"2113/2114","VBM / EV - 400c 2nd Cut",235092,"ED LEE","skipped","skipped"
"2115/2116","VBM / EV - 400c 2nd Cut",235093,"DENNIS HERRERA","MICHELA ALIOTO-PIER","JEFF ADACHI"
"2115/2116","VBM / EV - 400c 2nd Cut",235094,"ED LEE","DAVID CHIU","LELAND YEE"
"2115/2116","VBM / EV - 400c 2nd Cut",235095,"JOHN AVALOS","ED LEE","MICHELA ALIOTO-PIER"
"2115/2116","VBM / EV - 400c 2nd Cut",235096,"DAVID CHIU","LELAND YEE","WILMA PANG"
"2115/2116","VBM / EV - 400c 2nd Cut",235097,"DENNIS HERRERA","skipped","BEVAN DUFTY"
"2117","VBM / EV - 400c 2nd Cut",235098,"ED LEE","skipped","skipped"
"2117","VBM / EV - 400c 2nd Cut",235099,"JOHN AVALOS","LELAND YEE","DENNIS HERRERA"
"2117","VBM / EV - 400c 2nd Cut",235100,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2117","VBM / EV - 400c 2nd Cut",235101,"BEVAN DUFTY","BEVAN DUFTY","BEVAN DUFTY"
"2119/2118","VBM / EV - 400c 2nd Cut",235102,"JEFF ADACHI","JOANNA REES","TONY HALL"
"2119/2118","VBM / EV - 400c 2nd Cut",235103,"JOHN AVALOS","JEFF ADACHI","DAVID CHIU"
"2119/2118","VBM / EV - 400c 2nd Cut",235104,"JEFF ADACHI","LELAND YEE","TONY HALL"
"2119/2118","VBM / EV - 400c 2nd Cut",235105,"ED LEE","skipped","skipped"
"2119/2118","VBM / EV - 400c 2nd Cut",235106,"ED LEE","DAVID CHIU","PHIL TING"
"2121/2137","VBM / EV - 400c 2nd Cut",235107,"MICHELA ALIOTO-PIER","DENNIS HERRERA","JOHN AVALOS"
"2121/2137","VBM / EV - 400c 2nd Cut",235108,"DAVID CHIU","ED LEE","LELAND YEE"
"2121/2137","VBM / EV - 400c 2nd Cut",235109,"ED LEE","DAVID CHIU","skipped"
"2121/2137","VBM / EV - 400c 2nd Cut",235110,"ED LEE","skipped","skipped"
"2121/2137","VBM / EV - 400c 2nd Cut",235111,"ED LEE","DAVID CHIU","PHIL TING"
"2121/2137","VBM / EV - 400c 2nd Cut",235112,"ED LEE","DAVID CHIU","PHIL TING"
"2122/2138","VBM / EV - 400c 2nd Cut",235113,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2122/2138","VBM / EV - 400c 2nd Cut",235114,"ED LEE","LELAND YEE","DAVID CHIU"
"2123","VBM / EV - 400c 2nd Cut",235115,"TONY HALL","BEVAN DUFTY","DENNIS HERRERA"
"2123","VBM / EV - 400c 2nd Cut",235116,"JOHN AVALOS","TERRY JOAN BAUM","JEFF ADACHI"
"2123","VBM / EV - 400c 2nd Cut",235117,"ED LEE","DENNIS HERRERA","LELAND YEE"
"2125","VBM / EV - 400c 2nd Cut",235118,"ED LEE","skipped","skipped"
"2125","VBM / EV - 400c 2nd Cut",235119,"JOHN AVALOS","DENNIS HERRERA","TERRY JOAN BAUM"
"2126","VBM / EV - 400c 2nd Cut",235120,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2126","VBM / EV - 400c 2nd Cut",235121,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2127","VBM / EV - 400c 2nd Cut",235122,"ED LEE","MICHELA ALIOTO-PIER","JOHN AVALOS"
"2127","VBM / EV - 400c 2nd Cut",235123,"LELAND YEE","JOHN AVALOS","MICHELA ALIOTO-PIER"
"2127","VBM / EV - 400c 2nd Cut",235124,"LELAND YEE","skipped","skipped"
"2127","VBM / EV - 400c 2nd Cut",235125,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"2128/2129","VBM / EV - 400c 2nd Cut",235126,"ED LEE","DENNIS HERRERA","JOANNA REES"
"2128/2129","VBM / EV - 400c 2nd Cut",235127,"ED LEE","DAVID CHIU","skipped"
"2128/2129","VBM / EV - 400c 2nd Cut",235128,"ED LEE","PHIL TING","DAVID CHIU"
"2128/2129","VBM / EV - 400c 2nd Cut",235129,"ED LEE","DAVID CHIU","LELAND YEE"
"2128/2129","VBM / EV - 400c 2nd Cut",235130,"JEFF ADACHI","JOANNA REES","MICHELA ALIOTO-PIER"
"2128/2129","VBM / EV - 400c 2nd Cut",235131,"JOHN AVALOS","skipped","skipped"
"2128/2129","VBM / EV - 400c 2nd Cut",235132,"ED LEE","PHIL TING","DAVID CHIU"
"2132","VBM / EV - 400c 2nd Cut",235133,"ED LEE","LELAND YEE","DAVID CHIU"
"2133","VBM / EV - 400c 2nd Cut",235134,"DAVID CHIU","ED LEE","DENNIS HERRERA"
"2133","VBM / EV - 400c 2nd Cut",235135,"DAVID CHIU","JEFF ADACHI","ED LEE"
"2133","VBM / EV - 400c 2nd Cut",235136,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"2135","VBM / EV - 400c 2nd Cut",235137,"DAVID CHIU","PHIL TING","ED LEE"
"2136","VBM / EV - 400c 2nd Cut",235138,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"2136","VBM / EV - 400c 2nd Cut",235139,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2136","VBM / EV - 400c 2nd Cut",235140,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2136","VBM / EV - 400c 2nd Cut",235141,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2136","VBM / EV - 400c 2nd Cut",235142,"DENNIS HERRERA","JOHN AVALOS","MICHELA ALIOTO-PIER"
"2136","VBM / EV - 400c 2nd Cut",235143,"BEVAN DUFTY","LELAND YEE","JOHN AVALOS"
"2139","VBM / EV - 400c 2nd Cut",235144,"ED LEE","DAVID CHIU","PHIL TING"
"2141/2142","VBM / EV - 400c 2nd Cut",235145,"ED LEE","DAVID CHIU","LELAND YEE"
"2141/2142","VBM / EV - 400c 2nd Cut",235146,"ED LEE","LELAND YEE","DAVID CHIU"
"2141/2142","VBM / EV - 400c 2nd Cut",235147,"DAVID CHIU","BEVAN DUFTY","ED LEE"
"2141/2142","VBM / EV - 400c 2nd Cut",235148,"ED LEE","skipped","skipped"
"2141/2142","VBM / EV - 400c 2nd Cut",235149,"ED LEE","LELAND YEE","skipped"
"2143","VBM / EV - 400c 2nd Cut",235150,"ED LEE","BEVAN DUFTY","skipped"
"2143","VBM / EV - 400c 2nd Cut",235151,"ED LEE","BEVAN DUFTY","skipped"
"2144","VBM / EV - 400c 2nd Cut",235152,"LELAND YEE","DAVID CHIU","ED LEE"
"2144","VBM / EV - 400c 2nd Cut",235153,"LELAND YEE","LELAND YEE","LELAND YEE"
"2144","VBM / EV - 400c 2nd Cut",235154,"ED LEE","MICHELA ALIOTO-PIER","skipped"
"2144","VBM / EV - 400c 2nd Cut",235155,"JOHN AVALOS","LELAND YEE","DENNIS HERRERA"
"2146/2145","VBM / EV - 400c 2nd Cut",235156,"DAVID CHIU","LELAND YEE","ED LEE"
"2146/2145","VBM / EV - 400c 2nd Cut",235157,"ED LEE","skipped","skipped"
"2146/2145","VBM / EV - 400c 2nd Cut",235158,"DAVID CHIU","DENNIS HERRERA","JEFF ADACHI"
"2148/2149","VBM / EV - 400c 2nd Cut",235159,"JEFF ADACHI","DAVID CHIU","LELAND YEE"
"2148/2149","VBM / EV - 400c 2nd Cut",235160,"DENNIS HERRERA","JEFF ADACHI","JOANNA REES"
"2148/2149","VBM / EV - 400c 2nd Cut",235161,"MICHELA ALIOTO-PIER","skipped","skipped"
"2148/2149","VBM / EV - 400c 2nd Cut",235162,"DAVID CHIU","DENNIS HERRERA","JOHN AVALOS"
"2148/2149","VBM / EV - 400c 2nd Cut",235163,"DENNIS HERRERA","JOHN AVALOS","ED LEE"
"2148/2149","VBM / EV - 400c 2nd Cut",235164,"DAVID CHIU","JOHN AVALOS","WILMA PANG"
"2151/2150","VBM / EV - 400c 2nd Cut",235165,"BEVAN DUFTY","DENNIS HERRERA","JOHN AVALOS"
"2151/2150","VBM / EV - 400c 2nd Cut",235166,"DAVID CHIU","JOHN AVALOS","LELAND YEE"
"2152","VBM / EV - 400c 2nd Cut",235167,"JOHN AVALOS","JEFF ADACHI","BEVAN DUFTY"
"2200","VBM / EV - 400c 2nd Cut",235168,"ED LEE","TONY HALL","skipped"
"2200","VBM / EV - 400c 2nd Cut",235169,"JOHN AVALOS","JEFF ADACHI","DAVID CHIU"
"2201","VBM / EV - 400c 2nd Cut",235170,"BEVAN DUFTY","JOHN AVALOS","DAVID CHIU"
"2202","VBM / EV - 400c 2nd Cut",235171,"DAVID CHIU","ED LEE","JOANNA REES"
"2202","VBM / EV - 400c 2nd Cut",235172,"DENNIS HERRERA","skipped","skipped"
"2203/2204","VBM / EV - 400c 2nd Cut",235173,"DENNIS HERRERA","DAVID CHIU","LELAND YEE"
"2205/2206","VBM / EV - 400c 2nd Cut",235174,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"2207/2213","VBM / EV - 400c 2nd Cut",235175,"JOANNA REES","TONY HALL","PHIL TING"
"2212/2211","VBM / EV - 400c 2nd Cut",235176,"ED LEE","MICHELA ALIOTO-PIER","DENNIS HERRERA"
"2214","VBM / EV - 400c 2nd Cut",235177,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"2215/2209","VBM / EV - 400c 2nd Cut",235178,"MICHELA ALIOTO-PIER","skipped","skipped"
"2215/2209","VBM / EV - 400c 2nd Cut",235179,"TONY HALL","skipped","skipped"
"2215/2209","VBM / EV - 400c 2nd Cut",235180,"JOANNA REES","TONY HALL","PHIL TING"
"2215/2209","VBM / EV - 400c 2nd Cut",235181,"LELAND YEE","ED LEE","JOHN AVALOS"
"2217","VBM / EV - 400c 2nd Cut",235182,"LELAND YEE","ED LEE","skipped"
"2403","VBM / EV - 400c 2nd Cut",235183,"ED LEE","skipped","skipped"
"2405","VBM / EV - 400c 2nd Cut",235184,"ED LEE","skipped","skipped"
"2405","VBM / EV - 400c 2nd Cut",235185,"ED LEE","DAVID CHIU","skipped"
"2405","VBM / EV - 400c 2nd Cut",235186,"LELAND YEE","ED LEE","skipped"
"2407","VBM / EV - 400c 2nd Cut",235187,"JEFF ADACHI","DAVID CHIU","skipped"
"2407","VBM / EV - 400c 2nd Cut",235188,"ED LEE","DAVID CHIU","skipped"
"2407","VBM / EV - 400c 2nd Cut",235189,"ED LEE","DAVID CHIU","PHIL TING"
"2408","VBM / EV - 400c 2nd Cut",235190,"LELAND YEE","LELAND YEE","LELAND YEE"
"2409/2401","VBM / EV - 400c 2nd Cut",235191,"LELAND YEE","TERRY JOAN BAUM","WILMA PANG"
"2409/2401","VBM / EV - 400c 2nd Cut",235192,"DENNIS HERRERA","skipped","skipped"
"2409/2401","VBM / EV - 400c 2nd Cut",235193,"ED LEE","PHIL TING","LELAND YEE"
"2409/2401","VBM / EV - 400c 2nd Cut",235194,"ED LEE","JOHN AVALOS","DAVID CHIU"
"2409/2401","VBM / EV - 400c 2nd Cut",235195,"LELAND YEE","skipped","skipped"
"2409/2401","VBM / EV - 400c 2nd Cut",235196,"JOHN AVALOS","DENNIS HERRERA","JEFF ADACHI"
"2409/2401","VBM / EV - 400c 2nd Cut",235197,"JOHN AVALOS","JEFF ADACHI","DAVID CHIU"
"2411/2402","VBM / EV - 400c 2nd Cut",235198,"ED LEE","ED LEE","skipped"
"2412","VBM / EV - 400c 2nd Cut",235199,"ED LEE","LELAND YEE","DAVID CHIU"
"2414","VBM / EV - 400c 2nd Cut",235200,"DAVID CHIU","DENNIS HERRERA","JEFF ADACHI"
"2415/2416","VBM / EV - 400c 2nd Cut",235201,"ED LEE","DAVID CHIU","PHIL TING"
"2421/2419","VBM / EV - 400c 2nd Cut",235202,"ED LEE","DENNIS HERRERA","MICHELA ALIOTO-PIER"
"2421/2419","VBM / EV - 400c 2nd Cut",235203,"ED LEE","WILMA PANG","DAVID CHIU"
"2421/2419","VBM / EV - 400c 2nd Cut",235204,"ED LEE","DAVID CHIU","PHIL TING"
"2422","VBM / EV - 400c 2nd Cut",235205,"LELAND YEE","MICHELA ALIOTO-PIER","BEVAN DUFTY"
"2423/2427","VBM / EV - 400c 2nd Cut",235206,"ED LEE","BEVAN DUFTY","DENNIS HERRERA"
"2423/2427","VBM / EV - 400c 2nd Cut",235207,"ED LEE","LELAND YEE","WILMA PANG"
"2423/2427","VBM / EV - 400c 2nd Cut",235208,"ED LEE","DAVID CHIU","LELAND YEE"
"2423/2427","VBM / EV - 400c 2nd Cut",235209,"ED LEE","skipped","skipped"
"2423/2427","VBM / EV - 400c 2nd Cut",235210,"DAVID CHIU","ED LEE","DENNIS HERRERA"
"2423/2427","VBM / EV - 400c 2nd Cut",235211,"ED LEE","LELAND YEE","JEFF ADACHI"
"2423/2427","VBM / EV - 400c 2nd Cut",235212,"ED LEE","LELAND YEE","JEFF ADACHI"
"2424/2417","VBM / EV - 400c 2nd Cut",235213,"JEFF ADACHI","skipped","skipped"
"2424/2417","VBM / EV - 400c 2nd Cut",235214,"JOANNA REES","MICHELA ALIOTO-PIER","DAVID CHIU"
"2424/2417","VBM / EV - 400c 2nd Cut",235215,"JEFF ADACHI","JOHN AVALOS","DENNIS HERRERA"
"2426/2425","VBM / EV - 400c 2nd Cut",235216,"ED LEE","skipped","skipped"
"2426/2425","VBM / EV - 400c 2nd Cut",235217,"ED LEE","skipped","skipped"
"2426/2425","VBM / EV - 400c 2nd Cut",235218,"ED LEE","DAVID CHIU","BEVAN DUFTY"
"2426/2425","VBM / EV - 400c 2nd Cut",235219,"DAVID CHIU","JOHN AVALOS","ED LEE"
"2429/2418","VBM / EV - 400c 2nd Cut",235220,"DAVID CHIU","skipped","skipped"
"2429/2418","VBM / EV - 400c 2nd Cut",235221,"ED LEE","DAVID CHIU","PHIL TING"
"2429/2418","VBM / EV - 400c 2nd Cut",235222,"DENNIS HERRERA","TONY HALL","JOHN AVALOS"
"2431/2432","VBM / EV - 400c 2nd Cut",235223,"ED LEE","JOHN AVALOS","BEVAN DUFTY"
"2431/2432","VBM / EV - 400c 2nd Cut",235224,"MICHELA ALIOTO-PIER","DENNIS HERRERA","LELAND YEE"
"2431/2432","VBM / EV - 400c 2nd Cut",235225,"JEFF ADACHI","LELAND YEE","ED LEE"
"2431/2432","VBM / EV - 400c 2nd Cut",235226,"LELAND YEE","LELAND YEE","LELAND YEE"
"2431/2432","VBM / EV - 400c 2nd Cut",235227,"LELAND YEE","BEVAN DUFTY","JEFF ADACHI"
"2431/2432","VBM / EV - 400c 2nd Cut",235228,"DAVID CHIU","skipped","skipped"
"2431/2432","VBM / EV - 400c 2nd Cut",235229,"ED LEE","PHIL TING","JEFF ADACHI"
"2433/2434","VBM / EV - 400c 2nd Cut",235230,"JOHN AVALOS","DENNIS HERRERA","ED LEE"
"2435/2428","VBM / EV - 400c 2nd Cut",235231,"ED LEE","JOANNA REES","skipped"
"2435/2428","VBM / EV - 400c 2nd Cut",235232,"JOHN AVALOS","TONY HALL","JOANNA REES"
"2436","VBM / EV - 400c 2nd Cut",235233,"ED LEE","LELAND YEE","WILMA PANG"
"2438/2444","VBM / EV - 400c 2nd Cut",235234,"ED LEE","DAVID CHIU","LELAND YEE"
"2438/2444","VBM / EV - 400c 2nd Cut",235235,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2438/2444","VBM / EV - 400c 2nd Cut",235236,"DAVID CHIU","JOHN AVALOS","DENNIS HERRERA"
"2438/2444","VBM / EV - 400c 2nd Cut",235237,"DAVID CHIU","PHIL TING","LELAND YEE"
"2442/2443","VBM / EV - 400c 2nd Cut",235238,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"2446/2439","VBM / EV - 400c 2nd Cut",235239,"DAVID CHIU","ED LEE","PHIL TING"
"2448/2441","VBM / EV - 400c 2nd Cut",235240,"DENNIS HERRERA","JOHN AVALOS","JEFF ADACHI"
"2448/2441","VBM / EV - 400c 2nd Cut",235241,"JEFF ADACHI","PHIL TING","WILMA PANG"
"2448/2441","VBM / EV - 400c 2nd Cut",235242,"ED LEE","PHIL TING","DAVID CHIU"
"2448/2441","VBM / EV - 400c 2nd Cut",235243,"DENNIS HERRERA","JOHN AVALOS","BEVAN DUFTY"
"2449","VBM / EV - 400c 2nd Cut",235244,"JEFF ADACHI","LELAND YEE","ED LEE"
"2451/2445","VBM / EV - 400c 2nd Cut",235245,"ED LEE","DAVID CHIU","LELAND YEE"
"2736","VBM / EV - 400c 2nd Cut",235246,"DAVID CHIU","ED LEE","MICHELA ALIOTO-PIER"
"2736","VBM / EV - 400c 2nd Cut",235247,"ED LEE","JOHN AVALOS","skipped"
"2736","VBM / EV - 400c 2nd Cut",235248,"JOHN AVALOS","ED LEE","DAVID CHIU"
"2738","VBM / EV - 400c 2nd Cut",235249,"DENNIS HERRERA","TONY HALL","TONY HALL"
"2741/2752","VBM / EV - 400c 2nd Cut",235250,"TERRY JOAN BAUM","MICHELA ALIOTO-PIER","BEVAN DUFTY"
"2741/2752","VBM / EV - 400c 2nd Cut",235251,"DENNIS HERRERA","ED LEE","BEVAN DUFTY"
"2741/2752","VBM / EV - 400c 2nd Cut",235252,"TONY HALL","DENNIS HERRERA","MICHELA ALIOTO-PIER"
"2742","VBM / EV - 400c 2nd Cut",235253,"JOHN AVALOS","DAVID CHIU","DENNIS HERRERA"
"2742","VBM / EV - 400c 2nd Cut",235254,"JOHN AVALOS","DAVID CHIU","DENNIS HERRERA"
"2743","VBM / EV - 400c 2nd Cut",235255,"ED LEE","DENNIS HERRERA","BEVAN DUFTY"
"2743","VBM / EV - 400c 2nd Cut",235256,"MICHELA ALIOTO-PIER","BEVAN DUFTY","CESAR ASCARRUNZ"
"2744","VBM / EV - 400c 2nd Cut",235257,"ED LEE","DAVID CHIU","JOHN AVALOS"
"2746/2732","VBM / EV - 400c 2nd Cut",235258,"TONY HALL","ED LEE","skipped"
"2746/2732","VBM / EV - 400c 2nd Cut",235259,"ED LEE","skipped","skipped"
"2746/2732","VBM / EV - 400c 2nd Cut",235260,"ED LEE","TONY HALL","skipped"
"2747","VBM / EV - 400c 2nd Cut",235261,"DENNIS HERRERA","JEFF ADACHI","ED LEE"
"2751","VBM / EV - 400c 2nd Cut",235262,"DAVID CHIU","JEFF ADACHI","DENNIS HERRERA"
"2751","VBM / EV - 400c 2nd Cut",235263,"DENNIS HERRERA","DAVID CHIU","JEFF ADACHI"
"2751","VBM / EV - 400c 2nd Cut",235264,"DAVID CHIU","JOHN AVALOS","ED LEE"
"2753/2755","VBM / EV - 400c 2nd Cut",235265,"DENNIS HERRERA","BEVAN DUFTY","JOHN AVALOS"
"2753/2755","VBM / EV - 400c 2nd Cut",235266,"ED LEE","JOANNA REES","MICHELA ALIOTO-PIER"
"2756","VBM / EV - 400c 2nd Cut",235267,"WILMA PANG","ED LEE","JEFF ADACHI"
"2756","VBM / EV - 400c 2nd Cut",235268,"ED LEE","DAVID CHIU","JEFF ADACHI"
"2756","VBM / EV - 400c 2nd Cut",235269,"TONY HALL","JEFF ADACHI","PHIL TING"
"2757","VBM / EV - 400c 2nd Cut",235270,"LELAND YEE","JEFF ADACHI","DAVID CHIU"
"2757","VBM / EV - 400c 2nd Cut",235271,"LELAND YEE","JEFF ADACHI","DAVID CHIU"
"2757","VBM / EV - 400c 2nd Cut",235272,"DAVID CHIU","JEFF ADACHI","DENNIS HERRERA"
"2757","VBM / EV - 400c 2nd Cut",235273,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"2758","VBM / EV - 400c 2nd Cut",235274,"JEFF ADACHI","MICHELA ALIOTO-PIER","LELAND YEE"
"2759","VBM / EV - 400c 2nd Cut",235275,"JOHN AVALOS","ED LEE","LELAND YEE"
"2759","VBM / EV - 400c 2nd Cut",235276,"ED LEE","skipped","skipped"
"2759","VBM / EV - 400c 2nd Cut",235277,"ED LEE","LELAND YEE","DAVID CHIU"
"2761","VBM / EV - 400c 2nd Cut",235278,"TONY HALL","PHIL TING","DAVID CHIU"
"2761","VBM / EV - 400c 2nd Cut",235279,"JOHN AVALOS","MICHELA ALIOTO-PIER","DAVID CHIU"
"2761","VBM / EV - 400c 2nd Cut",235280,"DAVID CHIU","DENNIS HERRERA","ED LEE"
"2761","VBM / EV - 400c 2nd Cut",235281,"ED LEE","LELAND YEE","DAVID CHIU"
"2901/2905","VBM / EV - 400c 2nd Cut",235282,"ED LEE","DAVID CHIU","PHIL TING"
"2901/2905","VBM / EV - 400c 2nd Cut",235283,"ED LEE","DAVID CHIU","PHIL TING"
"2901/2905","VBM / EV - 400c 2nd Cut",235284,"ED LEE","DAVID CHIU","PHIL TING"
"2901/2905","VBM / EV - 400c 2nd Cut",235285,"ED LEE","skipped","skipped"
"2901/2905","VBM / EV - 400c 2nd Cut",235286,"JOHN AVALOS","JOANNA REES","CESAR ASCARRUNZ"
"2902/2906","VBM / EV - 400c 2nd Cut",235287,"ED LEE","LELAND YEE","DAVID CHIU"
"2904/2903","VBM / EV - 400c 2nd Cut",235288,"ED LEE","DAVID CHIU","LELAND YEE"
"2904/2903","VBM / EV - 400c 2nd Cut",235289,"ED LEE","LELAND YEE","PHIL TING"
"2904/2903","VBM / EV - 400c 2nd Cut",235290,"ED LEE","JEFF ADACHI","DAVID CHIU"
"2904/2903","VBM / EV - 400c 2nd Cut",235291,"LELAND YEE","LELAND YEE","LELAND YEE"
"2904/2903","VBM / EV - 400c 2nd Cut",235292,"LELAND YEE","LELAND YEE","LELAND YEE"
"2904/2903","VBM / EV - 400c 2nd Cut",235293,"LELAND YEE","LELAND YEE","LELAND YEE"
"3238/3237","VBM / EV - 400c 2nd Cut",235294,"ED LEE","DAVID CHIU","LELAND YEE"
"3238/3237","VBM / EV - 400c 2nd Cut",235295,"DAVID CHIU","JEFF ADACHI","PHIL TING"
"3238/3237","VBM / EV - 400c 2nd Cut",235296,"ED LEE","DAVID CHIU","LELAND YEE"
"3241","VBM / EV - 400c 2nd Cut",235297,"DAVID CHIU","PHIL TING","DENNIS HERRERA"
"3301","VBM / EV - 400c 2nd Cut",235298,"skipped","MICHELA ALIOTO-PIER","skipped"
"3302/3306","VBM / EV - 400c 2nd Cut",235299,"ED LEE","ED LEE","ED LEE"
"3302/3306","VBM / EV - 400c 2nd Cut",235300,"ED LEE","skipped","skipped"
"3302/3306","VBM / EV - 400c 2nd Cut",235301,"ED LEE","ED LEE","ED LEE"
"3302/3306","VBM / EV - 400c 2nd Cut",235302,"ED LEE","DAVID CHIU","WILMA PANG"
"3303/3304","VBM / EV - 400c 2nd Cut",235303,"JOHN AVALOS","DENNIS HERRERA","LELAND YEE"
"3303/3304","VBM / EV - 400c 2nd Cut",235304,"DENNIS HERRERA","LELAND YEE","ED LEE"
"3303/3304","VBM / EV - 400c 2nd Cut",235305,"JOHN AVALOS","LELAND YEE","DAVID CHIU"
"3305","VBM / EV - 400c 2nd Cut",235306,"MICHELA ALIOTO-PIER","skipped","skipped"
"3305","VBM / EV - 400c 2nd Cut",235307,"ED LEE","MICHELA ALIOTO-PIER","JEFF ADACHI"
"3601/3602","VBM / EV - 400c 2nd Cut",235308,"JOHN AVALOS","DAVID CHIU","LELAND YEE"
"3601/3602","VBM / EV - 400c 2nd Cut",235309,"JOHN AVALOS","TERRY JOAN BAUM","JEFF ADACHI"
"3601/3602","VBM / EV - 400c 2nd Cut",235310,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"3608","VBM / EV - 400c 2nd Cut",235311,"TONY HALL","DENNIS HERRERA","TERRY JOAN BAUM"
"3608","VBM / EV - 400c 2nd Cut",235312,"TONY HALL","ED LEE","JOANNA REES"
"3608","VBM / EV - 400c 2nd Cut",235313,"DENNIS HERRERA","DENNIS HERRERA","DENNIS HERRERA"
"3610/3612","VBM / EV - 400c 2nd Cut",235314,"JEFF ADACHI","MICHELA ALIOTO-PIER","ED LEE"
"3614/3613","VBM / EV - 400c 2nd Cut",235315,"ED LEE","DAVID CHIU","PHIL TING"
"3614/3613","VBM / EV - 400c 2nd Cut",235316,"ED LEE","BEVAN DUFTY","JEFF ADACHI"
"3615","VBM / EV - 400c 2nd Cut",235317,"JEFF ADACHI","MICHELA ALIOTO-PIER","ED LEE"
"3615","VBM / EV - 400c 2nd Cut",235318,"JOHN AVALOS","LELAND YEE","DAVID CHIU"
"3615","VBM / EV - 400c 2nd Cut",235319,"DENNIS HERRERA","DAVID CHIU","JOHN AVALOS"
"3616","VBM / EV - 400c 2nd Cut",235320,"DENNIS HERRERA","PAUL CURRIER","ED LEE"
"3616","VBM / EV - 400c 2nd Cut",235321,"BEVAN DUFTY","DENNIS HERRERA","JOANNA REES"
"3617/3618","VBM / EV - 400c 2nd Cut",235322,"DENNIS HERRERA","JOHN AVALOS","DAVID CHIU"
"3617/3618","VBM / EV - 400c 2nd Cut",235323,"ED LEE","skipped","skipped"
"3621/3619","VBM / EV - 400c 2nd Cut",235324,"LELAND YEE","JOHN AVALOS","DAVID CHIU"
"3621/3619","VBM / EV - 400c 2nd Cut",235325,"ED LEE","JEFF ADACHI","WILMA PANG"
"3621/3619","VBM / EV - 400c 2nd Cut",235326,"ED LEE","skipped","skipped"
"3624","VBM / EV - 400c 2nd Cut",235327,"ED LEE","DENNIS HERRERA","DAVID CHIU"
"3625","VBM / EV - 400c 2nd Cut",235328,"BEVAN DUFTY","JOHN AVALOS","ED LEE"
"3628","VBM / EV - 400c 2nd Cut",235329,"TONY HALL","DAVID CHIU","JOANNA REES"
"3628","VBM / EV - 400c 2nd Cut",235330,"JOANNA REES","EMIL LAWRENCE","ED LEE"
"3629","VBM / EV - 400c 2nd Cut",235331,"JEFF ADACHI","MICHELA ALIOTO-PIER","DAVID CHIU"
"3630/3636","VBM / EV - 400c 2nd Cut",235332,"DENNIS HERRERA","JOHN AVALOS","DENNIS HERRERA"
"3637/3620","VBM / EV - 400c 2nd Cut",235333,"ED LEE","DAVID CHIU","PHIL TING"
"3639","VBM / EV - 400c 2nd Cut",235334,"ED LEE","skipped","skipped"
"3639","VBM / EV - 400c 2nd Cut",235335,"JOHN AVALOS","DENNIS HERRERA","skipped"
"3640","VBM / EV - 400c 2nd Cut",235336,"ED LEE","DAVID CHIU","DENNIS HERRERA"
"3640","VBM / EV - 400c 2nd Cut",235337,"DENNIS HERRERA","LELAND YEE","JOANNA REES"
"3640","VBM / EV - 400c 2nd Cut",235338,"DAVID CHIU","PHIL TING","skipped"
