"Precinct","rank1","rank2","rank3"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","AJ Awed"
"MINNEAPOLIS W-12 P-13","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-13","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-13","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-13","Sheila Nezhad","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Clint Conner","Kate Knuth"
"MINNEAPOLIS W-12 P-13","Laverne Turner","Perry, Jerrell","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-12 P-13","Laverne Turner","Perry, Jerrell","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Clint Conner","Nate ""Honey Badger"" Atkins","Mark Globus"
"MINNEAPOLIS W-12 P-13","Laverne Turner","Bob ""Again"" Carney Jr","Mike Winter"
"MINNEAPOLIS W-12 P-13","Laverne Turner","Bob ""Again"" Carney Jr","Mike Winter"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Clint Conner","Jacob Frey","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Jacob Frey","AJ Awed","Clint Conner"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Mike Winter"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Mike Winter"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Mike Winter"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Mike Winter"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Kate Knuth","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Mark Globus","Troy Benjegerdes"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Mark Globus","Mike Winter"
"MINNEAPOLIS W-12 P-13","Jacob Frey","Mark Globus","Mike Winter"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","skipped","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Clint Conner","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Clint Conner","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Clint Conner","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Kate Knuth","Jacob Frey","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Kate Knuth","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","Clint Conner","AJ Awed"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
"MINNEAPOLIS W-13 P-12","Jacob Frey","skipped","skipped"
