"precincts","tally_type","ballotID","rank1","rank2","rank3"
214600,"Vote by Mail - 400C",12639,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12640,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12641,"DON PERATA","writein","writein"
214600,"Vote by Mail - 400C",12642,"JOE TUMAN","JEAN QUAN","writein"
214600,"Vote by Mail - 400C",12643,"REBECCA KAPLAN","DON MACLEAY","JEAN QUAN"
214600,"Vote by Mail - 400C",12644,"REBECCA KAPLAN","DON MACLEAY","JEAN QUAN"
214600,"Vote by Mail - 400C",12645,"REBECCA KAPLAN","MARCIE HODGE","TERENCE CANDELL"
214600,"Vote by Mail - 400C",12646,"DON PERATA","skipped","skipped"
214600,"Vote by Mail - 400C",12647,"JEAN QUAN","JOE TUMAN","skipped"
214600,"Vote by Mail - 400C",12648,"JOE TUMAN","JEAN QUAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12649,"GREG HARLAND","skipped","skipped"
214600,"Vote by Mail - 400C",12650,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12651,"JEAN QUAN","JEAN QUAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12652,"skipped","DON PERATA","ARNOLD FIELDS"
214600,"Vote by Mail - 400C",12653,"DON PERATA","writein","writein"
214600,"Vote by Mail - 400C",12654,"REBECCA KAPLAN","REBECCA KAPLAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12655,"GREG HARLAND","JOE TUMAN","skipped"
214600,"Vote by Mail - 400C",12656,"DON PERATA","JOE TUMAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12657,"REBECCA KAPLAN","DON PERATA","GREG HARLAND"
214600,"Vote by Mail - 400C",12658,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12659,"DON PERATA","TERENCE CANDELL","GREG HARLAND"
214600,"Vote by Mail - 400C",12660,"DON PERATA","DON MACLEAY","GREG HARLAND"
214600,"Vote by Mail - 400C",12661,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12662,"JOE TUMAN","TERENCE CANDELL","ARNOLD FIELDS"
214600,"Vote by Mail - 400C",12663,"JOE TUMAN","REBECCA KAPLAN","skipped"
214600,"Vote by Mail - 400C",12664,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
214600,"Vote by Mail - 400C",12665,"DON PERATA","DON MACLEAY","ARNOLD FIELDS"
214600,"Vote by Mail - 400C",12666,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12667,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12668,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12669,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12670,"MARCIE HODGE","JOE TUMAN","DON PERATA"
214600,"Vote by Mail - 400C",12671,"JOE TUMAN","DON PERATA","JEAN QUAN"
214600,"Vote by Mail - 400C",12672,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
214600,"Vote by Mail - 400C",12673,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12674,"REBECCA KAPLAN","JOE TUMAN","MARCIE HODGE"
214600,"Vote by Mail - 400C",12675,"DON PERATA","JOE TUMAN","DON MACLEAY"
214600,"Vote by Mail - 400C",12676,"DON PERATA","REBECCA KAPLAN","skipped"
214600,"Vote by Mail - 400C",12677,"DON PERATA","GREG HARLAND","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12678,"DON PERATA","DON MACLEAY","JOE TUMAN"
214600,"Vote by Mail - 400C",12679,"JEAN QUAN","skipped","skipped"
214600,"Vote by Mail - 400C",12680,"DON PERATA","REBECCA KAPLAN","skipped"
214600,"Vote by Mail - 400C",12681,"DON MACLEAY","skipped","skipped"
214600,"Vote by Mail - 400C",12682,"DON PERATA","DON PERATA","DON PERATA"
214600,"Vote by Mail - 400C",12683,"DON PERATA","JEAN QUAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12684,"DON PERATA","JEAN QUAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12685,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12686,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
214600,"Vote by Mail - 400C",12687,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12688,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12689,"REBECCA KAPLAN","JEAN QUAN","skipped"
214600,"Vote by Mail - 400C",12690,"REBECCA KAPLAN","JEAN QUAN","skipped"
214600,"Vote by Mail - 400C",12691,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
214600,"Vote by Mail - 400C",12692,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12693,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12694,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
214600,"Vote by Mail - 400C",12695,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12696,"REBECCA KAPLAN","skipped","skipped"
214600,"Vote by Mail - 400C",12697,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
214600,"Vote by Mail - 400C",12698,"DON PERATA","skipped","skipped"
214600,"Vote by Mail - 400C",12699,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
214600,"Vote by Mail - 400C",12700,"JEAN QUAN","JOE TUMAN","DON PERATA"
214600,"Vote by Mail - 400C",12701,"JOE TUMAN","GREG HARLAND","LARRY LIONEL ''LL'' YOUNG JR."
214600,"Vote by Mail - 400C",12702,"JEAN QUAN","ARNOLD FIELDS","MARCIE HODGE"
214600,"Vote by Mail - 400C",12703,"JOE TUMAN","REBECCA KAPLAN","ARNOLD FIELDS"
214600,"Vote by Mail - 400C",12704,"DON PERATA","TERENCE CANDELL","JOE TUMAN"
214600,"Vote by Mail - 400C",12705,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12706,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
214600,"Vote by Mail - 400C",12707,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
215610,"Vote by Mail - 400C",12708,"DON PERATA","skipped","skipped"
215610,"Vote by Mail - 400C",12709,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215610,"Vote by Mail - 400C",12710,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215610,"Vote by Mail - 400C",12711,"JEAN QUAN","MARCIE HODGE","DON PERATA"
215610,"Vote by Mail - 400C",12712,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
215610,"Vote by Mail - 400C",12713,"JEAN QUAN","DON MACLEAY","REBECCA KAPLAN"
215610,"Vote by Mail - 400C",12714,"DON PERATA","TERENCE CANDELL","LARRY LIONEL ''LL'' YOUNG JR."
215610,"Vote by Mail - 400C",12715,"REBECCA KAPLAN","MARCIE HODGE","DON PERATA"
215610,"Vote by Mail - 400C",12716,"DON PERATA","MARCIE HODGE","JOE TUMAN"
215610,"Vote by Mail - 400C",12717,"DON PERATA","JEAN QUAN","GREG HARLAND"
215610,"Vote by Mail - 400C",12718,"REBECCA KAPLAN","DON PERATA","skipped"
215610,"Vote by Mail - 400C",12719,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215610,"Vote by Mail - 400C",12720,"JOE TUMAN","DON MACLEAY","GREG HARLAND"
215610,"Vote by Mail - 400C",12721,"JOE TUMAN","REBECCA KAPLAN","ARNOLD FIELDS"
215610,"Vote by Mail - 400C",12722,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215610,"Vote by Mail - 400C",12723,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215610,"Vote by Mail - 400C",12724,"DON PERATA","skipped","skipped"
215610,"Vote by Mail - 400C",12725,"JEAN QUAN","skipped","skipped"
215610,"Vote by Mail - 400C",12726,"DON PERATA","GREG HARLAND","TERENCE CANDELL"
215610,"Vote by Mail - 400C",12727,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
215610,"Vote by Mail - 400C",12728,"MARCIE HODGE","DON PERATA","MARCIE HODGE"
215700,"Vote by Mail - 400C",12729,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12730,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12731,"DON PERATA","GREG HARLAND","DON MACLEAY"
215700,"Vote by Mail - 400C",12732,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12733,"REBECCA KAPLAN","JEAN QUAN","skipped"
215700,"Vote by Mail - 400C",12734,"DON PERATA","DON PERATA","DON PERATA"
215700,"Vote by Mail - 400C",12735,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12736,"JEAN QUAN","JOE TUMAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12737,"JOE TUMAN","MARCIE HODGE","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12738,"REBECCA KAPLAN","MARCIE HODGE","DON PERATA"
215700,"Vote by Mail - 400C",12739,"JEAN QUAN","REBECCA KAPLAN","skipped"
215700,"Vote by Mail - 400C",12740,"REBECCA KAPLAN","JEAN QUAN","writein"
215700,"Vote by Mail - 400C",12741,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12742,"DON MACLEAY","JEAN QUAN","JOE TUMAN"
215700,"Vote by Mail - 400C",12743,"DON PERATA","JEAN QUAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12744,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12745,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12746,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215700,"Vote by Mail - 400C",12747,"JOE TUMAN","REBECCA KAPLAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12748,"JEAN QUAN","GREG HARLAND","ARNOLD FIELDS"
215700,"Vote by Mail - 400C",12749,"JEAN QUAN","JEAN QUAN","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12750,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12751,"MARCIE HODGE","MARCIE HODGE","MARCIE HODGE"
215700,"Vote by Mail - 400C",12752,"JOE TUMAN","JEAN QUAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12753,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12754,"JEAN QUAN","JEAN QUAN","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12755,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12756,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12757,"JEAN QUAN","REBECCA KAPLAN","TERENCE CANDELL"
215700,"Vote by Mail - 400C",12758,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12759,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12760,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12761,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215700,"Vote by Mail - 400C",12762,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215700,"Vote by Mail - 400C",12763,"DON PERATA","REBECCA KAPLAN","DON PERATA"
215700,"Vote by Mail - 400C",12764,"LARRY LIONEL ''LL'' YOUNG JR.","MARCIE HODGE","REBECCA KAPLAN"
215700,"Vote by Mail - 400C",12765,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215700,"Vote by Mail - 400C",12766,"JEAN QUAN","JOE TUMAN","LARRY LIONEL ''LL'' YOUNG JR."
215700,"Vote by Mail - 400C",12767,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
215700,"Vote by Mail - 400C",12768,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
244100,"Vote by Mail - 400C",12769,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12770,"DON PERATA","JOE TUMAN","TERENCE CANDELL"
244100,"Vote by Mail - 400C",12771,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12772,"JOE TUMAN","GREG HARLAND","DON MACLEAY"
244100,"Vote by Mail - 400C",12773,"DON PERATA","REBECCA KAPLAN","skipped"
244100,"Vote by Mail - 400C",12774,"DON PERATA","REBECCA KAPLAN","skipped"
244100,"Vote by Mail - 400C",12775,"JOE TUMAN","GREG HARLAND","DON MACLEAY"
244100,"Vote by Mail - 400C",12776,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12777,"REBECCA KAPLAN","JOE TUMAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12778,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
244100,"Vote by Mail - 400C",12779,"REBECCA KAPLAN","JOE TUMAN","DON MACLEAY"
244100,"Vote by Mail - 400C",12780,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
244100,"Vote by Mail - 400C",12781,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
244100,"Vote by Mail - 400C",12782,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12783,"DON PERATA","skipped","skipped"
244100,"Vote by Mail - 400C",12784,"JEAN QUAN","DON PERATA","skipped"
244100,"Vote by Mail - 400C",12785,"DON PERATA","MARCIE HODGE","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12786,"GREG HARLAND","JEAN QUAN","skipped"
244100,"Vote by Mail - 400C",12787,"JEAN QUAN","REBECCA KAPLAN","GREG HARLAND"
244100,"Vote by Mail - 400C",12788,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12789,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12790,"DON PERATA","JOE TUMAN","GREG HARLAND"
244100,"Vote by Mail - 400C",12791,"DON PERATA","JEAN QUAN","DON PERATA"
244100,"Vote by Mail - 400C",12792,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12793,"GREG HARLAND","JEAN QUAN","skipped"
244100,"Vote by Mail - 400C",12794,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
244100,"Vote by Mail - 400C",12795,"JOE TUMAN","DON PERATA","skipped"
244100,"Vote by Mail - 400C",12796,"JOE TUMAN","DON PERATA","skipped"
244100,"Vote by Mail - 400C",12797,"REBECCA KAPLAN","JOE TUMAN","GREG HARLAND"
244100,"Vote by Mail - 400C",12798,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
244100,"Vote by Mail - 400C",12799,"GREG HARLAND","JEAN QUAN","skipped"
244100,"Vote by Mail - 400C",12800,"JOE TUMAN","GREG HARLAND","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12801,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12802,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12803,"DON PERATA","REBECCA KAPLAN","skipped"
244100,"Vote by Mail - 400C",12804,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12805,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12806,"DON PERATA","skipped","skipped"
244100,"Vote by Mail - 400C",12807,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12808,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
244100,"Vote by Mail - 400C",12809,"ARNOLD FIELDS","GREG HARLAND","JOE TUMAN"
244100,"Vote by Mail - 400C",12810,"JEAN QUAN","GREG HARLAND","skipped"
244100,"Vote by Mail - 400C",12811,"GREG HARLAND","TERENCE CANDELL","JOE TUMAN"
244100,"Vote by Mail - 400C",12812,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12813,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
244100,"Vote by Mail - 400C",12814,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12815,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12816,"JOE TUMAN","DON PERATA","MARCIE HODGE"
244100,"Vote by Mail - 400C",12817,"JOE TUMAN","GREG HARLAND","JEAN QUAN"
244100,"Vote by Mail - 400C",12818,"JEAN QUAN","DON PERATA","MARCIE HODGE"
244100,"Vote by Mail - 400C",12819,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
244100,"Vote by Mail - 400C",12820,"JOE TUMAN","REBECCA KAPLAN","skipped"
244100,"Vote by Mail - 400C",12821,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
244100,"Vote by Mail - 400C",12822,"JOE TUMAN","DON PERATA","GREG HARLAND"
244100,"Vote by Mail - 400C",12823,"DON PERATA","DON PERATA","DON PERATA"
244100,"Vote by Mail - 400C",12824,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12825,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12826,"DON PERATA","JOE TUMAN","skipped"
244100,"Vote by Mail - 400C",12827,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12828,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12829,"DON PERATA","JOE TUMAN","DON MACLEAY"
244100,"Vote by Mail - 400C",12830,"REBECCA KAPLAN","JOE TUMAN","DON MACLEAY"
244100,"Vote by Mail - 400C",12831,"JOE TUMAN","DON PERATA","JEAN QUAN"
244100,"Vote by Mail - 400C",12832,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12833,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12834,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
244100,"Vote by Mail - 400C",12835,"DON PERATA","JEAN QUAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12836,"DON PERATA","skipped","skipped"
244100,"Vote by Mail - 400C",12837,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12838,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12839,"DON PERATA","MARCIE HODGE","DON MACLEAY"
244100,"Vote by Mail - 400C",12840,"GREG HARLAND","ARNOLD FIELDS","DON MACLEAY"
244100,"Vote by Mail - 400C",12841,"JEAN QUAN","DON PERATA","JOE TUMAN"
244100,"Vote by Mail - 400C",12842,"JEAN QUAN","DON MACLEAY","JOE TUMAN"
244100,"Vote by Mail - 400C",12843,"DON PERATA","DON PERATA","DON PERATA"
244100,"Vote by Mail - 400C",12844,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12845,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
244100,"Vote by Mail - 400C",12846,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12847,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12848,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12849,"JOE TUMAN","DON PERATA","JEAN QUAN"
244100,"Vote by Mail - 400C",12850,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
244100,"Vote by Mail - 400C",12851,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12852,"JOE TUMAN","MARCIE HODGE","GREG HARLAND"
244100,"Vote by Mail - 400C",12853,"DON PERATA","JEAN QUAN","writein"
244100,"Vote by Mail - 400C",12854,"DON PERATA","skipped","skipped"
244100,"Vote by Mail - 400C",12855,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12856,"DON PERATA","skipped","skipped"
244100,"Vote by Mail - 400C",12857,"JOE TUMAN","TERENCE CANDELL","DON MACLEAY"
244100,"Vote by Mail - 400C",12858,"JOE TUMAN","DON PERATA","GREG HARLAND"
244100,"Vote by Mail - 400C",12859,"JOE TUMAN","REBECCA KAPLAN","MARCIE HODGE"
244100,"Vote by Mail - 400C",12860,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
244100,"Vote by Mail - 400C",12861,"DON MACLEAY","DON PERATA","JEAN QUAN"
244100,"Vote by Mail - 400C",12862,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12863,"JOE TUMAN","JOE TUMAN","JOE TUMAN"
244100,"Vote by Mail - 400C",12864,"JEAN QUAN","GREG HARLAND","JOE TUMAN"
244100,"Vote by Mail - 400C",12865,"DON PERATA","DON PERATA","DON PERATA"
244100,"Vote by Mail - 400C",12866,"JOE TUMAN","skipped","skipped"
244100,"Vote by Mail - 400C",12867,"JEAN QUAN","TERENCE CANDELL","ARNOLD FIELDS"
244100,"Vote by Mail - 400C",12868,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12869,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
244900,"Vote by Mail - 400C",12870,"JOE TUMAN","ARNOLD FIELDS","DON MACLEAY"
244900,"Vote by Mail - 400C",12871,"REBECCA KAPLAN","JOE TUMAN","MARCIE HODGE"
244900,"Vote by Mail - 400C",12872,"DON PERATA","JEAN QUAN","JOE TUMAN"
244900,"Vote by Mail - 400C",12873,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12874,"JEAN QUAN","DON PERATA","JOE TUMAN"
244900,"Vote by Mail - 400C",12875,"JEAN QUAN","JOE TUMAN","DON PERATA"
244900,"Vote by Mail - 400C",12876,"JEAN QUAN","JOE TUMAN","DON PERATA"
244900,"Vote by Mail - 400C",12877,"REBECCA KAPLAN","JEAN QUAN","skipped"
244900,"Vote by Mail - 400C",12878,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
244900,"Vote by Mail - 400C",12879,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
244900,"Vote by Mail - 400C",12880,"JEAN QUAN","DON PERATA","MARCIE HODGE"
244900,"Vote by Mail - 400C",12881,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
244900,"Vote by Mail - 400C",12882,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12883,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12884,"JEAN QUAN","JOE TUMAN","DON PERATA"
244900,"Vote by Mail - 400C",12885,"JEAN QUAN","JOE TUMAN","DON PERATA"
244900,"Vote by Mail - 400C",12886,"DON PERATA","MARCIE HODGE","DON MACLEAY"
244900,"Vote by Mail - 400C",12887,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12888,"DON PERATA","JOE TUMAN","JEAN QUAN"
244900,"Vote by Mail - 400C",12889,"JOE TUMAN","DON PERATA","GREG HARLAND"
244900,"Vote by Mail - 400C",12890,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12891,"JEAN QUAN","DON PERATA","skipped"
244900,"Vote by Mail - 400C",12892,"JEAN QUAN","DON MACLEAY","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12893,"JEAN QUAN","DON PERATA","JOE TUMAN"
244900,"Vote by Mail - 400C",12894,"DON PERATA","JOE TUMAN","skipped"
244900,"Vote by Mail - 400C",12895,"DON PERATA","JOE TUMAN","skipped"
244900,"Vote by Mail - 400C",12896,"DON PERATA","JEAN QUAN","JOE TUMAN"
244900,"Vote by Mail - 400C",12897,"JOE TUMAN","skipped","skipped"
244900,"Vote by Mail - 400C",12898,"JEAN QUAN","JOE TUMAN","DON PERATA"
244900,"Vote by Mail - 400C",12899,"JEAN QUAN","JOE TUMAN","DON PERATA"
244900,"Vote by Mail - 400C",12900,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12901,"JOE TUMAN","REBECCA KAPLAN","skipped"
244900,"Vote by Mail - 400C",12902,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12903,"JOE TUMAN","REBECCA KAPLAN","skipped"
244900,"Vote by Mail - 400C",12904,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
244900,"Vote by Mail - 400C",12905,"JOE TUMAN","REBECCA KAPLAN","TERENCE CANDELL"
244900,"Vote by Mail - 400C",12906,"JEAN QUAN","JOE TUMAN","MARCIE HODGE"
244900,"Vote by Mail - 400C",12907,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12908,"JEAN QUAN","JOE TUMAN","ARNOLD FIELDS"
244900,"Vote by Mail - 400C",12909,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12910,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
244900,"Vote by Mail - 400C",12911,"DON PERATA","REBECCA KAPLAN","ARNOLD FIELDS"
244900,"Vote by Mail - 400C",12912,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
244900,"Vote by Mail - 400C",12913,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
244900,"Vote by Mail - 400C",12914,"JOE TUMAN","JEAN QUAN","DON PERATA"
244900,"Vote by Mail - 400C",12915,"DON PERATA","JOE TUMAN","JEAN QUAN"
244900,"Vote by Mail - 400C",12916,"DON PERATA","skipped","skipped"
244900,"Vote by Mail - 400C",12917,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
244900,"Vote by Mail - 400C",12918,"JOE TUMAN","JEAN QUAN","MARCIE HODGE"
244900,"Vote by Mail - 400C",12919,"JEAN QUAN","DON PERATA","JOE TUMAN"
244900,"Vote by Mail - 400C",12920,"DON PERATA","JOE TUMAN","JEAN QUAN"
325000,"Vote by Mail - 400C",12921,"GREG HARLAND","DON PERATA","skipped"
325000,"Vote by Mail - 400C",12922,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
325000,"Vote by Mail - 400C",12923,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
325000,"Vote by Mail - 400C",12924,"REBECCA KAPLAN","JOE TUMAN","MARCIE HODGE"
325000,"Vote by Mail - 400C",12925,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
325000,"Vote by Mail - 400C",12926,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
325000,"Vote by Mail - 400C",12927,"DON PERATA","REBECCA KAPLAN","skipped"
325000,"Vote by Mail - 400C",12928,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
325000,"Vote by Mail - 400C",12929,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
325000,"Vote by Mail - 400C",12930,"JOE TUMAN","MARCIE HODGE","DON PERATA"
